user_id,week_num,weekly_completions,weekly_completion_rate,avg_streak,max_streak,total_xp,avg_xp_efficiency,avg_self_rating,habit_diversity,weekend_habits,has_accountability_rate,habits_logged,student_id,weekly_avg_focus,weekly_avg_sleep,weekly_avg_stress,weekly_avg_mood,weekly_burnout,weekly_goal_rate,days_logged,burnout_trend,age,user_level
USR_01602,17,0,0.0,6.0,6.0,0.0,0.0,5.0,1,1,0.0,1,STU_0349,25.842857142857145,5.725714285714285,7.771428571428571,1.1,0.44985714285714284,0.45769921152336046,7,-0.15542857142857147,20.0,32
USR_01608,3,1,1.0,3.0,3.0,43.02,1.0,10.0,1,1,1.0,1,STU_0087,65.34285714285714,3.6785714285714284,9.728571428571428,1.0285714285714287,0.609,0.4832688563893074,7,0.09085714285714286,24.0,7
USR_01608,5,0,0.0,25.0,25.0,0.0,0.0,10.0,1,0,0.0,1,STU_0087,58.48571428571429,5.1814285714285715,8.028571428571428,1.2571428571428573,0.4977142857142857,0.42529919600947846,7,0.013000000000000012,24.0,7
USR_01608,7,0,0.0,3.0,3.0,0.0,0.0,10.0,1,0,0.0,1,STU_0087,69.22857142857143,3.2842857142857143,9.714285714285714,1.0,0.6658571428571428,0.44572320370577917,7,0.11199999999999999,24.0,7
USR_01608,10,1,1.0,2.0,2.0,40.76,1.0,5.0,1,0,1.0,1,STU_0087,71.81428571428572,5.2871428571428565,8.614285714285714,1.042857142857143,0.5434285714285714,0.41159005774984303,7,0.026285714285714246,24.0,7
USR_01608,11,1,1.0,76.0,76.0,0.52,0.10400000000000001,9.0,1,0,0.0,1,STU_0087,70.67142857142858,4.827142857142857,7.7,1.0,0.4731428571428572,0.4952409902727843,7,-0.07028571428571417,24.0,7
USR_01608,13,1,0.5,1.5,2.0,18.15,0.45375,4.5,2,2,0.5,2,STU_0087,66.34285714285714,5.134285714285714,8.185714285714285,1.0142857142857142,0.5024285714285714,0.41027251118869473,7,-0.12485714285714289,24.0,7
USR_01608,14,0,0.0,9.0,9.0,0.0,0.0,6.0,1,0,1.0,1,STU_0087,75.81428571428572,3.5785714285714287,9.614285714285714,1.0,0.6648571428571428,0.3931343509441999,7,0.16242857142857137,24.0,7
USR_01608,16,1,1.0,13.0,13.0,43.69,1.0,5.0,1,1,1.0,1,STU_0087,72.68571428571428,3.7214285714285715,9.942857142857141,1.0,0.6568571428571428,0.4312502884450749,7,-0.0128571428571429,24.0,7
USR_01608,18,0,0.0,17.0,17.0,0.0,0.0,7.0,1,1,1.0,1,STU_0087,61.5,4.76,8.4,1.0,0.416,0.4228081050637572,1,-0.10114285714285715,24.0,7
USR_01615,4,0,0.0,3.0,3.0,0.0,0.0,5.0,1,0,0.0,1,STU_0182,32.18571428571429,5.518571428571429,6.528571428571429,1.4000000000000001,0.3741428571428571,0.36924576882299026,7,-0.19814285714285718,21.0,11
USR_01615,6,1,1.0,15.0,15.0,18.08,0.9039999999999999,5.0,1,0,0.0,1,STU_0182,29.985714285714284,5.621428571428572,6.171428571428572,1.6142857142857143,0.3871428571428571,0.39360086124094634,7,0.013571428571428512,21.0,11
USR_01615,8,1,1.0,3.0,3.0,19.8,0.99,5.0,1,1,0.0,1,STU_0182,34.74285714285714,4.99,9.171428571428573,1.1285714285714286,0.5575714285714286,0.3601209419833113,7,-0.05228571428571427,21.0,11
USR_01615,11,0,0.0,2.5,3.0,0.0,0.0,4.0,1,0,0.5,2,STU_0182,32.75714285714286,5.804285714285714,7.514285714285714,1.6142857142857143,0.4517142857142857,0.41965429587752107,7,0.016285714285714237,21.0,11
USR_01615,12,0,0.0,1.0,1.0,0.0,0.0,5.0,1,0,1.0,1,STU_0182,25.514285714285712,4.255714285714285,9.042857142857143,1.1428571428571428,0.5652857142857143,0.29089064555992866,7,0.1135714285714286,21.0,11
USR_01619,3,1,1.0,13.0,13.0,6.96,0.696,6.0,1,0,0.0,1,STU_0379,57.385714285714286,5.355714285714286,7.957142857142857,2.7857142857142856,0.5037142857142858,0.4440694786439998,7,0.15042857142857152,40.0,5
USR_01619,4,1,1.0,6.0,6.0,14.4,1.0,3.0,1,0,0.0,1,STU_0379,46.08571428571429,6.4557142857142855,5.057142857142857,4.271428571428571,0.2712857142857143,0.41054855445960653,7,-0.23242857142857148,40.0,5
USR_01619,5,1,1.0,5.0,5.0,20.21,1.0,6.0,1,1,1.0,1,STU_0379,36.17142857142857,6.572857142857143,5.414285714285714,4.285714285714286,0.3067142857142858,0.5418374543326768,7,0.035428571428571476,40.0,5
USR_01619,14,1,1.0,18.0,18.0,18.43,0.9215,6.0,1,1,1.0,1,STU_0379,53.25714285714286,5.3,7.457142857142857,2.7714285714285714,0.4587142857142857,0.41496785512547535,7,0.14428571428571424,40.0,5
USR_01625,5,1,1.0,53.0,53.0,17.93,0.8965,1.0,1,0,1.0,1,STU_0248,49.5,6.208571428571429,5.242857142857143,3.885714285714286,0.3432857142857143,0.40955870512483994,7,-0.013857142857142846,28.0,34
USR_01625,8,1,1.0,173.0,173.0,22.33,1.0,5.0,1,1,0.0,1,STU_0248,59.92857142857143,5.384285714285714,7.8999999999999995,3.1,0.48514285714285715,0.4138121995366205,7,-0.023142857142857076,28.0,34
USR_01625,18,1,1.0,108.0,108.0,13.81,1.0,4.0,1,1,0.0,1,STU_0248,60.2,6.16,4.4,6.0,0.305,0.4035548304979992,1,-0.027857142857142858,28.0,34
USR_01638,4,1,1.0,34.0,34.0,13.73,1.0,8.0,1,0,1.0,1,STU_0251,43.042857142857144,6.339999999999999,4.285714285714286,4.542857142857143,0.2865714285714286,0.40449938841711125,7,-0.183,22.0,16
USR_01638,7,1,1.0,79.0,79.0,22.6,1.0,8.0,1,0,0.0,1,STU_0251,58.800000000000004,5.689285714285715,7.542857142857143,3.7714285714285714,0.46385714285714286,0.4075054358608728,7,0.19528571428571428,22.0,16
USR_01638,11,2,1.0,26.5,42.0,18.4,0.7735000000000001,3.5,2,1,0.5,2,STU_0251,49.24285714285714,6.444285714285714,4.514285714285714,4.714285714285714,0.2864285714285714,0.5107442678795366,7,-0.03657142857142859,22.0,16
USR_01638,16,1,1.0,45.0,45.0,3.81,0.381,2.0,1,0,1.0,1,STU_0251,64.65714285714286,5.357142857142857,7.042857142857143,3.5142857142857147,0.4441428571428571,0.48402367558569953,7,-0.010714285714285787,22.0,16
USR_01642,9,1,1.0,4.0,4.0,38.57,0.96425,8.0,1,0,0.0,1,STU_0336,56.800000000000004,4.921428571428572,7.542857142857143,1.2142857142857142,0.47057142857142864,0.46291094214728623,7,-0.1855714285714285,22.0,34
USR_01642,11,1,1.0,21.0,21.0,39.58,0.9894999999999999,5.0,1,0,1.0,1,STU_0336,76.5,4.4399999999999995,7.728571428571429,1.0,0.5347142857142858,0.43839678515006403,7,0.03700000000000009,22.0,34
USR_01642,12,1,1.0,2.0,2.0,17.37,0.8685,4.0,1,0,0.0,1,STU_0336,80.75714285714285,3.0957142857142856,9.657142857142857,1.0,0.6638571428571429,0.4711948661194318,7,0.12914285714285711,22.0,34
USR_01642,15,1,0.5,10.5,17.0,6.8,0.16999999999999998,5.0,2,0,0.0,2,STU_0336,70.04285714285714,3.8428571428571425,9.728571428571428,1.0,0.6791428571428572,0.4943975953511166,7,0.03328571428571436,22.0,34
USR_01660,10,1,1.0,5.0,5.0,23.38,1.0,3.0,1,0,1.0,1,STU_0395,48.41428571428571,6.174285714285714,5.1000000000000005,3.857142857142857,0.3965714285714285,0.48490477254702197,7,0.04757142857142849,30.0,19
USR_01660,11,0,0.0,10.0,10.0,0.0,0.0,10.0,1,0,1.0,1,STU_0395,42.05714285714286,6.667142857142857,5.442857142857143,3.892857142857143,0.3164285714285714,0.4530812808922775,7,-0.08014285714285713,30.0,19
USR_01660,13,0,0.0,9.0,9.0,0.0,0.0,6.0,1,1,1.0,1,STU_0395,118.94285714285715,6.1000000000000005,4.914285714285714,4.214285714285714,0.32285714285714284,0.5735252467391209,7,-0.1502857142857143,30.0,19
USR_01660,14,1,1.0,26.0,26.0,10.32,1.0,2.0,1,0,0.0,1,STU_0395,55.18571428571429,4.797142857142857,7.885714285714286,3.514285714285714,0.503,0.4586157461361329,7,0.18014285714285716,30.0,19
USR_01660,16,0,0.0,18.0,18.0,0.0,0.0,5.0,1,1,0.0,1,STU_0395,61.42857142857143,5.128571428571428,7.728571428571429,3.25,0.5148571428571429,0.4441047438442471,7,0.04514285714285715,30.0,19
USR_01666,4,1,1.0,132.0,132.0,21.08,1.0,7.0,1,0,1.0,1,STU_0312,52.857142857142854,6.11,4.678571428571429,3.8,0.33614285714285713,0.5050175978511288,7,-0.20614285714285724,21.0,84
USR_01666,5,1,1.0,79.0,79.0,10.52,1.0,9.0,1,1,1.0,1,STU_0312,56.114285714285714,6.321428571428571,5.128571428571428,3.3000000000000003,0.3167142857142857,0.5107345331668914,7,-0.019428571428571406,21.0,84
USR_01666,10,1,1.0,86.0,86.0,16.18,1.0,4.0,1,0,0.0,1,STU_0312,41.4,6.734285714285714,4.4,3.6499999999999995,0.28314285714285714,0.5686150026653062,7,-0.04257142857142859,21.0,84
USR_01671,7,0,0.0,15.0,15.0,0.0,0.0,6.0,1,0,1.0,1,STU_0179,60.25,5.317142857142857,7.742857142857143,2.5285714285714285,0.5065714285714286,0.4284108589966233,7,0.1597142857142857,41.0,18
USR_01671,9,0,0.0,7.0,7.0,0.0,0.0,3.0,1,0,0.0,1,STU_0179,43.68571428571429,6.282857142857144,5.214285714285714,3.7285714285714286,0.3485714285714286,0.5300057436482429,7,-0.18228571428571433,41.0,18
USR_01671,10,0,0.0,8.0,8.0,0.0,0.0,5.0,1,0,0.0,1,STU_0179,60.9,6.418571428571428,5.514285714285714,4.1,0.36357142857142855,0.5550731241216663,7,0.014999999999999958,41.0,18
USR_01671,11,0,0.0,1.0,1.0,0.0,0.0,8.0,1,0,1.0,1,STU_0179,41.05714285714286,6.2457142857142856,4.871428571428572,4.557142857142857,0.34528571428571425,0.46906932629977766,7,-0.018285714285714294,41.0,18
USR_01671,16,1,1.0,11.0,11.0,33.98,0.8494999999999999,5.0,1,0,0.0,1,STU_0179,52.228571428571435,5.46,7.1000000000000005,3.1999999999999997,0.487,0.4007345561659802,7,0.006571428571428561,41.0,18
USR_01692,7,0,0.0,11.333333333333334,19.0,0.0,0.0,5.0,3,0,0.3333333333333333,3,STU_0488,59.94285714285714,5.208571428571429,8.742857142857144,1.9285714285714286,0.5837142857142857,0.46184106952978404,7,0.28085714285714286,31.0,10
USR_01692,10,0,0.0,14.0,26.0,0.0,0.0,5.0,2,0,0.0,2,STU_0488,52.028571428571425,6.855714285714286,5.057142857142857,4.428571428571429,0.28014285714285714,0.48603902832497375,7,-0.10385714285714287,31.0,10
USR_01692,11,0,0.0,5.0,6.0,0.0,0.0,5.0,2,2,0.5,2,STU_0488,48.1,6.647857142857142,4.5,3.742857142857143,0.3097142857142857,0.42016703835184804,7,0.029571428571428582,31.0,10
USR_01692,12,1,1.0,13.0,13.0,19.45,0.9724999999999999,6.0,1,1,0.0,1,STU_0488,55.42857142857143,5.425714285714285,7.971428571428571,2.5857142857142854,0.5234285714285714,0.5040218408854156,7,0.21371428571428563,31.0,10
USR_01692,17,0,0.0,10.0,10.0,0.0,0.0,7.0,1,0,1.0,1,STU_0488,51.74285714285714,6.138571428571429,5.071428571428571,3.6999999999999997,0.33742857142857147,0.4855709918534242,7,-0.17671428571428566,31.0,10
USR_01692,18,1,1.0,3.0,3.0,37.04,0.9259999999999999,8.0,1,1,1.0,1,STU_0488,39.4,7.4,6.3,3.0,0.301,0.4342307566017105,1,-0.03642857142857148,31.0,10
USR_01695,5,1,1.0,6.0,6.0,12.3,1.0,5.0,1,0,0.0,1,STU_0187,29.014285714285712,5.748571428571429,7.328571428571429,1.1,0.4374285714285714,0.3922193019763422,7,0.024142857142857077,32.0,15
USR_01707,1,1,1.0,12.0,12.0,0.0,0.0,9.0,1,0,1.0,1,STU_0043,49.300000000000004,5.7942857142857145,4.985714285714286,3.914285714285714,0.35628571428571426,0.5079069522061594,7,,36.0,38
USR_01707,6,1,1.0,13.0,13.0,4.48,0.44800000000000006,4.0,1,1,0.0,1,STU_0043,44.91428571428571,6.4071428571428575,5.7,3.3285714285714287,0.3257142857142857,0.4472485705745724,7,0.029714285714285693,36.0,38
USR_01707,9,0,0.0,6.0,6.0,0.0,0.0,7.0,1,0,1.0,1,STU_0043,48.68571428571429,6.325714285714286,5.2,3.314285714285714,0.32471428571428573,0.4583350298452203,7,-0.22885714285714287,36.0,38
USR_01707,11,1,1.0,2.0,2.0,7.14,1.0,6.0,1,0,1.0,1,STU_0043,56.714285714285715,6.761428571428572,5.0,4.6000000000000005,0.3311428571428571,0.498081662275942,7,0.05299999999999999,36.0,38
USR_01707,15,1,0.5,14.0,27.0,8.18,0.409,3.0,2,0,0.5,2,STU_0043,71.28571428571429,4.778571428571429,7.585714285714286,3.085714285714286,0.5177142857142857,0.39900537953218557,7,0.04099999999999998,36.0,38
USR_01707,16,1,1.0,42.0,42.0,8.58,0.858,7.0,1,0,0.0,1,STU_0043,59.84285714285714,4.581428571428572,7.542857142857143,2.5714285714285716,0.5401428571428571,0.4812414354079892,7,0.022428571428571464,36.0,38
USR_01707,17,0,0.0,2.0,2.0,0.0,0.0,6.0,1,0,0.0,1,STU_0043,47.114285714285714,6.491428571428571,4.814285714285715,3.5142857142857147,0.2744285714285714,0.41799077421451086,7,-0.26571428571428574,36.0,38
USR_01726,1,0,0.0,35.0,35.0,0.0,0.0,5.0,1,0,1.0,1,STU_0329,24.82857142857143,5.264285714285714,6.642857142857143,1.9571428571428573,0.37685714285714284,0.4251905436312911,7,,26.0,2
USR_01726,6,1,1.0,24.0,24.0,26.0,1.0,2.0,1,1,0.0,1,STU_0329,27.064285714285713,6.021428571428571,7.728571428571429,1.3142857142857143,0.421,0.3862213431775513,7,0.028285714285714247,26.0,2
USR_01726,8,1,1.0,31.0,31.0,43.85,1.0,5.0,1,1,1.0,1,STU_0329,31.928571428571427,4.302857142857143,9.785714285714286,1.0,0.5594285714285715,0.3529283231019849,7,-0.06114285714285694,26.0,2
USR_01726,9,1,1.0,60.0,60.0,6.67,0.667,5.0,1,1,1.0,1,STU_0329,30.214285714285715,5.538571428571428,7.214285714285714,1.4285714285714286,0.399,0.3714648569338718,7,-0.16042857142857148,26.0,2
USR_01733,13,0,0.0,4.5,6.0,0.0,0.0,6.5,2,1,0.5,2,STU_0259,75.94285714285715,7.055714285714286,2.742857142857143,5.357142857142857,0.229,0.5666600189856523,7,-0.17814285714285713,37.0,28
USR_01733,14,0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,0.0,1,STU_0259,93.01428571428572,5.897142857142858,5.428571428571429,4.742857142857143,0.37471428571428567,0.5971352962711551,7,0.14571428571428566,37.0,28
USR_01737,1,1,1.0,3.0,3.0,5.68,0.568,6.0,1,0,1.0,1,STU_0263,82.60000000000001,7.01,3.2857142857142856,6.299999999999999,0.27714285714285714,0.5697837977948806,7,,32.0,20
USR_01737,3,1,0.5,5.0,7.0,11.09,0.5,6.5,2,0,1.0,2,STU_0263,99.64285714285714,5.797142857142857,5.942857142857143,4.771428571428571,0.43157142857142855,0.49667672898764437,7,0.14028571428571424,32.0,20
USR_01737,5,1,1.0,1.0,1.0,13.41,1.0,3.0,1,0,0.0,1,STU_0263,90.84285714285714,7.027142857142857,3.1714285714285713,5.3,0.2631428571428572,0.5338840894238508,7,0.027000000000000024,32.0,20
USR_01737,15,1,1.0,7.0,7.0,38.88,0.9720000000000001,6.0,1,0,1.0,1,STU_0263,97.17142857142858,6.062857142857142,5.107142857142857,4.614285714285714,0.3912857142857143,0.5678401611442813,7,-0.05671428571428572,32.0,20
USR_01741,1,2,1.0,8.5,13.0,21.36,0.987,3.0,2,1,1.0,2,STU_0052,47.15714285714286,6.322857142857143,5.085714285714286,3.7857142857142856,0.32085714285714284,0.5065727245106113,7,,18.0,19
USR_01741,3,0,0.0,2.0,2.0,0.0,0.0,7.0,1,0,1.0,1,STU_0052,53.542857142857144,4.485714285714286,8.2,2.842857142857143,0.5579999999999999,0.5142952361348753,7,0.22457142857142848,18.0,19
USR_01741,7,1,1.0,13.0,13.0,13.29,0.6645,5.0,1,1,0.0,1,STU_0052,70.52857142857142,5.275714285714286,7.614285714285714,3.242857142857143,0.5,0.4883676369087346,7,0.1274285714285714,18.0,19
USR_01741,9,3,1.0,18.0,38.0,89.38,0.99025,7.333333333333333,3,1,0.3333333333333333,3,STU_0052,54.15714285714286,6.564285714285715,5.1000000000000005,4.457142857142857,0.32157142857142856,0.49074412875811113,7,-0.131,18.0,19
USR_01741,12,1,1.0,42.0,42.0,38.48,0.962,7.0,1,0,0.0,1,STU_0052,54.885714285714286,5.077142857142857,7.542857142857143,2.185714285714286,0.5207142857142857,0.4146437021788115,7,0.19428571428571423,18.0,19
USR_01741,13,1,0.5,7.0,12.0,39.37,0.492125,6.0,2,1,0.0,2,STU_0052,50.885714285714286,6.168571428571428,5.714285714285714,3.9857142857142853,0.3522857142857143,0.49126540649507966,7,-0.16842857142857137,18.0,19
USR_01741,14,0,0.0,38.0,38.0,0.0,0.0,1.0,1,0,1.0,1,STU_0052,60.800000000000004,4.744285714285715,6.742857142857142,2.957142857142857,0.44314285714285717,0.5283398430396232,7,0.09085714285714286,18.0,19
USR_01742,4,1,1.0,13.0,13.0,3.23,0.646,9.0,1,0,0.0,1,STU_0098,51.9,6.278571428571429,4.785714285714286,4.114285714285715,0.28285714285714286,0.4521273398372534,7,-0.1767142857142857,35.0,28
USR_01742,10,1,1.0,7.0,7.0,39.93,0.99825,5.0,1,0,0.0,1,STU_0098,60.15714285714286,6.441428571428572,5.757142857142857,4.1,0.42442857142857143,0.4484812966471278,7,0.10014285714285714,35.0,28
USR_01742,12,1,1.0,14.0,14.0,15.5,1.0,7.0,1,0,1.0,1,STU_0098,65.48571428571428,4.901428571428572,7.628571428571428,2.7285714285714286,0.545,0.49544503848503885,7,0.2384285714285715,35.0,28
USR_01742,13,1,1.0,11.0,11.0,8.02,0.8019999999999999,5.0,1,0,0.0,1,STU_0098,49.41428571428572,6.515714285714286,5.142857142857143,4.3428571428571425,0.32885714285714285,0.4859493991890167,7,-0.2161428571428572,35.0,28
USR_01742,14,1,0.5,21.5,33.0,16.82,0.4205,6.0,2,1,1.0,2,STU_0098,50.185714285714276,5.8028571428571425,7.4142857142857155,3.1285714285714286,0.44242857142857145,0.44597586484464136,7,0.1135714285714286,35.0,28
USR_01742,17,0,0.0,12.0,12.0,0.0,0.0,8.0,1,1,0.0,1,STU_0098,51.728571428571435,6.338571428571428,5.185714285714285,4.385714285714285,0.3304285714285714,0.5415458989579033,7,-0.1402857142857143,35.0,28
USR_01746,2,0,0.0,10.0,10.0,0.0,0.0,10.0,1,0,0.0,1,STU_0255,63.81428571428571,5.081428571428572,7.485714285714286,1.0142857142857142,0.5138571428571429,0.4360338348414478,7,0.04142857142857148,18.0,34
USR_01746,3,1,1.0,2.0,2.0,15.65,0.7825,5.0,1,1,0.0,1,STU_0255,80.41428571428571,3.7471428571428573,9.607142857142858,1.0,0.6432857142857143,0.4079430523273829,7,0.12942857142857145,18.0,34
USR_01746,6,1,1.0,11.0,11.0,6.58,0.658,3.0,1,0,1.0,1,STU_0255,72.75714285714285,4.977142857142857,8.135714285714286,1.0,0.5038571428571429,0.503447638277363,7,-0.00828571428571423,18.0,34
USR_01746,7,0,0.0,5.0,5.0,0.0,0.0,5.0,1,0,0.0,1,STU_0255,75.72857142857143,3.5685714285714285,9.799999999999999,1.0,0.6392857142857142,0.3621393261868425,7,0.13542857142857134,18.0,34
USR_01746,12,1,1.0,3.0,3.0,16.2,0.8099999999999999,2.0,1,1,1.0,1,STU_0255,67.15714285714286,3.4085714285714284,9.728571428571428,1.0,0.6705714285714286,0.3900976286327697,7,0.1527142857142857,18.0,34
USR_01746,13,0,0.0,7.0,7.0,0.0,0.0,6.0,1,0,0.0,1,STU_0255,63.128571428571426,5.325714285714286,8.2,1.0142857142857142,0.4945714285714286,0.4231446448947966,7,-0.176,18.0,34
USR_01746,15,2,1.0,1.5,2.0,46.74,0.8868750000000001,6.0,2,1,0.5,2,STU_0255,82.62857142857142,3.718571428571429,9.828571428571427,1.0,0.6617142857142857,0.4224196271997713,7,0.014571428571428569,18.0,34
USR_01747,7,2,1.0,12.5,20.0,14.990000000000002,0.915,4.0,2,0,1.0,2,STU_0399,83.64999999999999,3.795714285714286,9.4,1.0,0.6865714285714286,0.43182248294554765,7,0.1458571428571429,30.0,36
USR_01747,8,1,1.0,30.0,30.0,39.01,0.97525,5.0,1,1,1.0,1,STU_0399,71.92857142857143,3.4385714285714286,9.757142857142856,1.0,0.6682857142857143,0.42100688974610445,7,-0.01828571428571435,30.0,36
USR_01747,9,1,1.0,37.0,37.0,21.62,1.0,3.0,1,0,1.0,1,STU_0399,67.15714285714286,4.827142857142857,8.792857142857143,1.0,0.5007142857142857,0.4215094294088599,7,-0.1675714285714286,30.0,36
USR_01747,13,1,0.5,33.0,57.0,36.57,0.457125,6.5,1,0,0.5,2,STU_0399,71.87142857142858,5.445714285714286,8.364285714285714,1.0142857142857142,0.5324285714285714,0.41724513372391153,7,-0.14128571428571435,30.0,36
USR_01749,8,1,1.0,23.0,23.0,0.0,0.0,7.0,1,0,0.0,1,STU_0455,63.628571428571426,5.051428571428572,7.485714285714286,2.642857142857143,0.4682857142857143,0.5108261367978532,7,-0.05814285714285716,25.0,18
USR_01749,12,1,1.0,8.0,8.0,0.0,0.0,6.0,1,0,1.0,1,STU_0455,59.785714285714285,4.888571428571429,8.528571428571428,3.0,0.5431428571428571,0.38311873124962653,7,0.19757142857142856,25.0,18
USR_01749,13,1,1.0,15.0,15.0,18.98,0.9490000000000001,6.0,1,0,1.0,1,STU_0455,41.6,6.454285714285715,4.714285714285714,4.014285714285714,0.2927142857142857,0.5508102496535304,7,-0.25042857142857144,25.0,18
USR_01753,5,1,1.0,15.0,15.0,10.25,1.0,4.0,1,0,1.0,1,STU_0241,42.25714285714286,6.625714285714286,4.928571428571429,3.914285714285714,0.2857142857142857,0.4355606834566764,7,-0.05171428571428577,35.0,2
USR_01753,8,0,0.0,31.0,31.0,0.0,0.0,1.0,1,0,0.0,1,STU_0241,65.08571428571429,4.909999999999999,7.428571428571429,3.5714285714285716,0.5102857142857143,0.38955892209459325,7,0.035857142857142976,35.0,2
USR_01753,9,1,1.0,88.0,88.0,22.88,1.0,5.0,1,0,0.0,1,STU_0241,57.24285714285714,6.364285714285714,5.285714285714286,4.171428571428572,0.352,0.5200883256496086,7,-0.15828571428571436,35.0,2
USR_01753,12,2,1.0,31.0,58.0,16.23,0.891,5.5,2,1,0.5,2,STU_0241,66.07142857142857,4.764285714285714,7.385714285714286,2.6,0.5042857142857142,0.4636247227340298,7,0.18328571428571422,35.0,2
USR_01753,13,0,0.0,12.0,12.0,0.0,0.0,6.0,1,0,0.0,1,STU_0241,56.89999999999999,6.8500000000000005,4.892857142857143,4.114285714285714,0.2732857142857143,0.5407779940691063,7,-0.23099999999999993,35.0,2
USR_01753,14,1,1.0,42.0,42.0,9.05,0.905,7.0,1,0,1.0,1,STU_0241,55.271428571428565,5.018571428571429,7.842857142857143,2.8857142857142857,0.49742857142857144,0.47310727473251457,7,0.22414285714285714,35.0,2
USR_01753,16,1,1.0,48.0,48.0,16.99,0.8494999999999999,5.0,1,1,0.0,1,STU_0241,56.685714285714276,5.015714285714286,7.242857142857143,2.814285714285714,0.46642857142857147,0.4343834599506454,7,-0.049714285714285655,35.0,2
USR_01761,1,0,0.0,3.0,3.0,0.0,0.0,6.0,1,0,1.0,1,STU_0056,28.47142857142857,5.461428571428571,6.857142857142857,2.185714285714286,0.4145714285714286,0.5193355087344206,7,,34.0,22
USR_01761,3,1,0.5,1.0,1.0,0.0,0.0,4.0,2,0,0.0,2,STU_0056,32.24285714285714,4.211428571428572,9.028571428571428,1.2285714285714284,0.5565714285714286,0.34495242537958287,7,0.2037142857142858,34.0,22
USR_01761,8,0,0.0,8.0,8.0,0.0,0.0,4.0,1,1,1.0,1,STU_0056,34.42857142857143,4.302857142857143,8.914285714285715,1.2428571428571427,0.5619999999999999,0.4085739898772152,7,-0.017142857142857237,34.0,22
USR_01761,14,0,0.0,1.0,1.0,0.0,0.0,4.0,1,1,1.0,1,STU_0056,34.3,4.09,8.971428571428572,1.2142857142857142,0.5661428571428572,0.4434030395187908,7,0.17642857142857143,34.0,22
USR_01761,15,0,0.0,15.0,15.0,0.0,0.0,4.0,1,0,1.0,1,STU_0056,35.378571428571426,4.097142857142857,9.285714285714286,1.2,0.567,0.39338945062791647,7,0.0008571428571427786,34.0,22
USR_01761,16,1,1.0,9.0,9.0,39.99,0.99975,6.0,1,0,0.0,1,STU_0056,44.08571428571429,4.424285714285714,9.057142857142857,1.042857142857143,0.5651428571428572,0.40911660092579577,7,-0.0018571428571427795,34.0,22
USR_01763,1,2,1.0,25.5,42.0,48.56,0.971875,7.5,2,0,0.0,2,STU_0397,93.14285714285714,7.508571428571429,3.1571428571428575,5.242857142857143,0.25285714285714284,0.5836235050537949,7,,36.0,22
USR_01763,3,1,1.0,10.0,10.0,5.72,1.0,8.0,1,0,1.0,1,STU_0397,91.14285714285714,5.696428571428571,6.228571428571429,4.414285714285714,0.45457142857142857,0.5765391977400975,7,0.244,36.0,22
USR_01763,8,1,1.0,11.0,11.0,17.16,0.858,9.0,1,0,0.0,1,STU_0397,96.88571428571429,5.550714285714286,5.771428571428571,4.114285714285715,0.4714285714285714,0.5282987410580219,7,0.0748571428571429,36.0,22
USR_01763,14,1,1.0,35.0,35.0,10.61,1.0,7.0,1,0,1.0,1,STU_0397,103.88571428571429,5.369285714285715,5.185714285714285,5.414285714285714,0.4137142857142857,0.585979300211209,7,0.18014285714285713,36.0,22
USR_01764,7,1,1.0,2.0,2.0,0.9,0.18,10.0,1,0,1.0,1,STU_0081,119.0,4.918571428571428,6.728571428571429,2.8285714285714287,0.45771428571428574,0.450741924683801,7,0.0927142857142857,15.0,19
USR_01764,9,0,0.0,4.0,4.0,0.0,0.0,2.0,1,0,1.0,1,STU_0081,49.25714285714286,6.425714285714286,4.771428571428571,4.742857142857143,0.31028571428571433,0.4527036958378459,7,-0.1731428571428571,15.0,19
USR_01764,16,0,0.0,13.0,13.0,0.0,0.0,4.0,1,0,1.0,1,STU_0081,53.55714285714286,4.942857142857143,7.014285714285714,3.6285714285714286,0.487,0.4634465387037969,7,-0.021714285714285686,15.0,19
USR_01771,1,0,0.0,5.0,5.0,0.0,0.0,4.0,1,1,0.0,1,STU_0465,61.6,4.808571428571428,7.6571428571428575,1.1857142857142857,0.5257142857142857,0.5099982567186883,7,,21.0,14
USR_01771,3,1,1.0,9.0,9.0,21.29,1.0,5.0,1,1,0.0,1,STU_0465,90.07142857142857,3.4299999999999997,9.87142857142857,1.0,0.699,0.48146183818567556,7,0.24299999999999994,21.0,14
USR_01771,7,1,0.5,8.5,15.0,25.31,0.5,8.0,2,0,0.0,2,STU_0465,74.8,3.3099999999999996,9.442857142857141,1.0,0.6901428571428572,0.43999505365267766,7,0.22057142857142858,21.0,14
USR_01771,14,1,1.0,5.0,5.0,18.37,0.9185000000000001,2.0,1,0,0.0,1,STU_0465,85.94285714285715,3.4642857142857144,9.385714285714286,1.0,0.6622857142857143,0.4669325614860571,7,0.15528571428571425,21.0,14
USR_01777,6,0,0.0,4.0,4.0,0.0,0.0,6.0,1,0,0.0,1,STU_0292,50.228571428571435,6.767142857142857,5.685714285714285,3.7857142857142856,0.34514285714285714,0.5768046511506117,7,0.038285714285714256,19.0,30
